,test_image,response,resptime,proband,rotation,image,category,sigma
298,nature_7_r_20.jpeg,5,8.518322,jarl,True,nature_7,nature,20
299,nature_4_r_12.jpeg,2,1.454666,jarl,True,nature_4,nature,12
0,nature_3_r.jpeg,3,10.799713,Hjalmar,True,nature_3,nature,original
1,portrait_9_4.jpeg,1,1.870963,Hjalmar,False,portrait_9,portrait,4
2,art_6_20.jpeg,4,5.605121,Hjalmar,False,art_6,art,20
3,art_9_12.jpeg,4,5.121625,Hjalmar,False,art_9,art,12
4,nature_10_7.jpeg,2,2.912558,Hjalmar,False,nature_10,nature,7
5,nautre_9_r.jpeg,4,3.212724,Hjalmar,True,nautre_9,nautre,original
6,art_5.jpeg,5,6.461396,Hjalmar,False,art_5,art,original
7,nature_2_7.jpeg,1,2.900529,Hjalmar,False,nature_2,nature,7
8,portrait_4_r_4.jpeg,1,1.173576,Hjalmar,True,portrait_4,portrait,4
9,nautre_8_7.jpeg,4,3.164697,Hjalmar,False,nautre_8,nautre,7
10,nature_3.jpeg,5,8.70529,Hjalmar,False,nature_3,nature,original
11,portrait_8_4.jpeg,1,1.221247,Hjalmar,False,portrait_8,portrait,4
12,nature_2_r_20.jpeg,3,10.143167,Hjalmar,True,nature_2,nature,20
13,nautre_9_r_20.jpeg,3,9.527791,Hjalmar,True,nautre_9,nautre,20
14,art_9_r_7.jpeg,2,4.097667,Hjalmar,True,art_9,art,7
15,portrait_3_r_12.jpeg,5,4.931505,Hjalmar,True,portrait_3,portrait,12
16,portrait_1_12.jpeg,5,2.268252,Hjalmar,False,portrait_1,portrait,12
17,portrait_2_4.jpeg,2,3.432898,Hjalmar,False,portrait_2,portrait,4
18,portrait_6_r_7.jpeg,1,1.922597,Hjalmar,True,portrait_6,portrait,7
19,art_3_r_7.jpeg,2,1.593514,Hjalmar,True,art_3,art,7
20,nature_1_r_20.jpeg,5,3.507639,Hjalmar,True,nature_1,nature,20
21,nautre_8_r_20.jpeg,4,1.965861,Hjalmar,True,nautre_8,nautre,20
22,portrait_2_7.jpeg,3,2.05602,Hjalmar,False,portrait_2,portrait,7
23,portrait_9_r_20.jpeg,4,6.48802,Hjalmar,True,portrait_9,portrait,20
24,nature_1_r_12.jpeg,3,3.25322,Hjalmar,True,nature_1,nature,12
25,art_9_20.jpeg,5,1.880566,Hjalmar,False,art_9,art,20
26,nature_2_4.jpeg,1,1.740887,Hjalmar,False,nature_2,nature,4
27,portrait_10_7.jpeg,2,1.78825,Hjalmar,False,portrait_10,portrait,7
28,portrait_1_20.jpeg,5,3.361795,Hjalmar,False,portrait_1,portrait,20
29,art_7_12.jpeg,3,3.908078,Hjalmar,False,art_7,art,12
30,portrait_6_12.jpeg,2,1.363912,Hjalmar,False,portrait_6,portrait,12
31,nature_3_20.jpeg,3,4.442651,Hjalmar,False,nature_3,nature,20
32,nautre_8_r.jpeg,4,1.710919,Hjalmar,True,nautre_8,nautre,original
33,nature_5_7.jpeg,2,6.428803,Hjalmar,False,nature_5,nature,7
34,portrait_2.jpeg,5,1.642353,Hjalmar,False,portrait_2,portrait,original
35,nature_7_r_7.jpeg,2,1.922617,Hjalmar,True,nature_7,nature,7
36,portrait_6_4.jpeg,1,0.939166,Hjalmar,False,portrait_6,portrait,4
37,portrait_8_20.jpeg,5,1.688093,Hjalmar,False,portrait_8,portrait,20
38,portrait_7_4.jpeg,1,1.973058,Hjalmar,False,portrait_7,portrait,4
39,art_8_r_7.jpeg,2,3.030394,Hjalmar,True,art_8,art,7
40,nature_4_4.jpeg,1,1.094942,Hjalmar,False,nature_4,nature,4
41,art_2_r_20.jpeg,5,3.241514,Hjalmar,True,art_2,art,20
42,art_7_r_12.jpeg,5,1.462635,Hjalmar,True,art_7,art,12
43,art_1_r_4.jpeg,4,6.752788,Hjalmar,True,art_1,art,4
44,nautre_9_12.jpeg,3,3.467417,Hjalmar,False,nautre_9,nautre,12
45,nature_3_r_20.jpeg,4,6.36624,Hjalmar,True,nature_3,nature,20
46,art_9_r_12.jpeg,4,4.258597,Hjalmar,True,art_9,art,12
47,portrait_7_7.jpeg,1,1.130164,Hjalmar,False,portrait_7,portrait,7
48,nature_6_r.jpeg,5,2.467629,Hjalmar,True,nature_6,nature,original
49,nature_7_4.jpeg,1,2.158326,Hjalmar,False,nature_7,nature,4
50,art_7_20.jpeg,5,1.536693,Hjalmar,False,art_7,art,20
51,portrait_5_7.jpeg,1,3.644957,Hjalmar,False,portrait_5,portrait,7
52,nature_2_r_7.jpeg,1,0.888017,Hjalmar,True,nature_2,nature,7
53,nature_10_4.jpeg,1,0.689321,Hjalmar,False,nature_10,nature,4
54,portrait_2_12.jpeg,4,5.17356,Hjalmar,False,portrait_2,portrait,12
55,portrait_5_4.jpeg,1,5.323438,Hjalmar,False,portrait_5,portrait,4
56,art_1_12.jpeg,5,2.754988,Hjalmar,False,art_1,art,12
57,nautre_8_4.jpeg,2,1.614045,Hjalmar,False,nautre_8,nautre,4
58,nature_3_r_4.jpeg,1,1.023851,Hjalmar,True,nature_3,nature,4
59,nature_10.jpeg,5,2.703437,Hjalmar,False,nature_10,nature,original
60,art_5_20.jpeg,4,2.905891,Hjalmar,False,art_5,art,20
61,art_10_20.jpeg,5,1.609416,Hjalmar,False,art_10,art,20
62,art_2_r_7.jpeg,5,1.412455,Hjalmar,True,art_2,art,7
63,portrait_9_20.jpeg,3,7.13527,Hjalmar,False,portrait_9,portrait,20
64,art_5_4.jpeg,1,1.057624,Hjalmar,False,art_5,art,4
65,art_6_7.jpeg,2,1.514826,Hjalmar,False,art_6,art,7
66,portrait_2_r_7.jpeg,2,5.692427,Hjalmar,True,portrait_2,portrait,7
67,portrait_3_r_4.jpeg,1,1.07543,Hjalmar,True,portrait_3,portrait,4
68,art_4_r_12.jpeg,5,1.629519,Hjalmar,True,art_4,art,12
69,portrait_4.jpeg,4,1.568836,Hjalmar,False,portrait_4,portrait,original
70,portrait_2_r_12.jpeg,5,4.870469,Hjalmar,True,portrait_2,portrait,12
71,portrait_9_r_7.jpeg,2,2.054985,Hjalmar,True,portrait_9,portrait,7
72,nature_6_7.jpeg,1,1.367847,Hjalmar,False,nature_6,nature,7
73,art_3_7.jpeg,1,1.032394,Hjalmar,False,art_3,art,7
74,portrait_2_r_4.jpeg,1,0.973935,Hjalmar,True,portrait_2,portrait,4
75,art_10_r_20.jpeg,5,3.976903,Hjalmar,True,art_10,art,20
76,art_6_r_7.jpeg,3,1.80785,Hjalmar,True,art_6,art,7
77,art_2.jpeg,5,1.594328,Hjalmar,False,art_2,art,original
78,nautre_9_4.jpeg,2,1.592913,Hjalmar,False,nautre_9,nautre,4
79,portrait_3_20.jpeg,5,1.77162,Hjalmar,False,portrait_3,portrait,20
80,nature_10_r_20.jpeg,4,2.322923,Hjalmar,True,nature_10,nature,20
81,nature_6_r_4.jpeg,1,4.105666,Hjalmar,True,nature_6,nature,4
82,nature_1_r.jpeg,4,1.615518,Hjalmar,True,nature_1,nature,original
83,portrait_9_r_4.jpeg,1,1.31159,Hjalmar,True,portrait_9,portrait,4
84,portrait_8_r_7.jpeg,2,1.051799,Hjalmar,True,portrait_8,portrait,7
85,art_7_4.jpeg,1,1.285037,Hjalmar,False,art_7,art,4
86,art_4_12.jpeg,5,1.454446,Hjalmar,False,art_4,art,12
87,portrait_10_r_12.jpeg,4,1.728285,Hjalmar,True,portrait_10,portrait,12
88,portrait_3_4.jpeg,1,1.160046,Hjalmar,False,portrait_3,portrait,4
89,nature_7_r_12.jpeg,4,3.491563,Hjalmar,True,nature_7,nature,12
90,nature_5_r_12.jpeg,3,2.413857,Hjalmar,True,nature_5,nature,12
91,art_1_r_7.jpeg,3,2.137192,Hjalmar,True,art_1,art,7
92,portrait_1_r_4.jpeg,1,1.423632,Hjalmar,True,portrait_1,portrait,4
93,nature_7_12.jpeg,3,1.325728,Hjalmar,False,nature_7,nature,12
94,portrait_6_20.jpeg,5,2.238664,Hjalmar,False,portrait_6,portrait,20
95,art_10_7.jpeg,3,1.827508,Hjalmar,False,art_10,art,7
96,portrait_4_r_12.jpeg,2,2.488887,Hjalmar,True,portrait_4,portrait,12
97,nature_3_7.jpeg,2,1.393408,Hjalmar,False,nature_3,nature,7
98,art_7_r.jpeg,5,1.621034,Hjalmar,True,art_7,art,original
99,portrait_9_r.jpeg,5,2.739325,Hjalmar,True,portrait_9,portrait,original
100,portrait_10_4.jpeg,1,8.729115,Hjalmar,False,portrait_10,portrait,4
101,nature_7_20.jpeg,4,6.625301,Hjalmar,False,nature_7,nature,20
102,nature_4_7.jpeg,2,1.28096,Hjalmar,False,nature_4,nature,7
103,art_4_r_20.jpeg,5,1.431424,Hjalmar,True,art_4,art,20
104,art_5_r_20.jpeg,3,2.181325,Hjalmar,True,art_5,art,20
105,nature_1.jpeg,5,1.322228,Hjalmar,False,nature_1,nature,original
106,nautre_9_r_4.jpeg,1,1.266176,Hjalmar,True,nautre_9,nautre,4
107,art_7_r_7.jpeg,1,1.313175,Hjalmar,True,art_7,art,7
108,portrait_4_12.jpeg,2,4.580255,Hjalmar,False,portrait_4,portrait,12
109,nature_3_12.jpeg,3,1.951668,Hjalmar,False,nature_3,nature,12
110,art_2_r.jpeg,5,1.653944,Hjalmar,True,art_2,art,original
111,portrait_3_r_20.jpeg,5,1.101354,Hjalmar,True,portrait_3,portrait,20
112,nature_5_r_4.jpeg,1,1.019908,Hjalmar,True,nature_5,nature,4
113,art_6_r_20.jpeg,5,2.523759,Hjalmar,True,art_6,art,20
114,portrait_5_r.jpeg,5,4.342436,Hjalmar,True,portrait_5,portrait,original
115,art_1.jpeg,5,1.38951,Hjalmar,False,art_1,art,original
116,portrait_8_7.jpeg,2,1.439812,Hjalmar,False,portrait_8,portrait,7
117,nature_10_r_12.jpeg,4,1.429594,Hjalmar,True,nature_10,nature,12
118,nature_7_r.jpeg,4,1.188237,Hjalmar,True,nature_7,nature,original
119,portrait_2_20.jpeg,5,2.073747,Hjalmar,False,portrait_2,portrait,20
120,nature_5_r.jpeg,5,1.763938,Hjalmar,True,nature_5,nature,original
121,art_3_r_4.jpeg,2,5.14798,Hjalmar,True,art_3,art,4
122,art_4_4.jpeg,5,1.232496,Hjalmar,False,art_4,art,4
123,art_7_r_20.jpeg,5,1.000818,Hjalmar,True,art_7,art,20
124,art_2_r_4.jpeg,2,1.747381,Hjalmar,True,art_2,art,4
125,portrait_10_r_20.jpeg,5,1.435831,Hjalmar,True,portrait_10,portrait,20
126,portrait_2_r.jpeg,5,1.708616,Hjalmar,True,portrait_2,portrait,original
127,portrait_3_r_7.jpeg,3,4.709383,Hjalmar,True,portrait_3,portrait,7
128,art_10_12.jpeg,4,15.802194,Hjalmar,False,art_10,art,12
129,art_8_r_20.jpeg,3,5.439926,Hjalmar,True,art_8,art,20
130,portrait_10_20.jpeg,3,1.642759,Hjalmar,False,portrait_10,portrait,20
131,art_3_4.jpeg,1,1.521498,Hjalmar,False,art_3,art,4
132,art_4_r_7.jpeg,5,1.307706,Hjalmar,True,art_4,art,7
133,nature_6_r_20.jpeg,3,3.453529,Hjalmar,True,nature_6,nature,20
134,nature_4_r_4.jpeg,1,1.674639,Hjalmar,True,nature_4,nature,4
135,art_9_r_4.jpeg,1,1.047983,Hjalmar,True,art_9,art,4
136,art_10_r.jpeg,4,1.14871,Hjalmar,True,art_10,art,original
137,nature_7_7.jpeg,3,1.392035,Hjalmar,False,nature_7,nature,7
138,portrait_7_r_12.jpeg,4,5.907214,Hjalmar,True,portrait_7,portrait,12
139,nature_1_7.jpeg,3,6.021526,Hjalmar,False,nature_1,nature,7
140,portrait_1_r.jpeg,5,1.508004,Hjalmar,True,portrait_1,portrait,original
141,nature_2.jpeg,5,3.446552,Hjalmar,False,nature_2,nature,original
142,art_9_r.jpeg,5,1.482989,Hjalmar,True,art_9,art,original
143,art_4_7.jpeg,5,0.748569,Hjalmar,False,art_4,art,7
144,nautre_9_7.jpeg,2,1.445499,Hjalmar,False,nautre_9,nautre,7
145,portrait_9_r_12.jpeg,2,10.207601,Hjalmar,True,portrait_9,portrait,12
146,nautre_8_r_12.jpeg,2,1.344008,Hjalmar,True,nautre_8,nautre,12
147,art_5_r_4.jpeg,1,1.132626,Hjalmar,True,art_5,art,4
148,nature_1_20.jpeg,4,3.017375,Hjalmar,False,nature_1,nature,20
149,portrait_5.jpeg,5,3.00342,Hjalmar,False,portrait_5,portrait,original
150,art_1_7.jpeg,4,3.652585,Hjalmar,False,art_1,art,7
151,art_4.jpeg,5,0.922285,Hjalmar,False,art_4,art,original
152,portrait_8_r_20.jpeg,4,2.363445,Hjalmar,True,portrait_8,portrait,20
153,nature_5_r_7.jpeg,1,3.078792,Hjalmar,True,nature_5,nature,7
154,art_1_r.jpeg,5,6.884325,Hjalmar,True,art_1,art,original
155,art_3_20.jpeg,4,3.782334,Hjalmar,False,art_3,art,20
156,nautre_9_20.jpeg,4,8.840729,Hjalmar,False,nautre_9,nautre,20
157,art_5_r_12.jpeg,3,1.438018,Hjalmar,True,art_5,art,12
158,art_2_7.jpeg,4,1.146806,Hjalmar,False,art_2,art,7
159,portrait_6_r_4.jpeg,1,1.036989,Hjalmar,True,portrait_6,portrait,4
160,portrait_4_r_20.jpeg,3,2.055465,Hjalmar,True,portrait_4,portrait,20
161,portrait_7.jpeg,5,4.63192,Hjalmar,False,portrait_7,portrait,original
162,art_8_4.jpeg,2,14.802281,Hjalmar,False,art_8,art,4
163,nature_10_r.jpeg,4,1.436746,Hjalmar,True,nature_10,nature,original
164,nature_1_12.jpeg,4,2.660198,Hjalmar,False,nature_1,nature,12
165,art_9.jpeg,5,1.727594,Hjalmar,False,art_9,art,original
166,nautre_8_12.jpeg,5,1.610656,Hjalmar,False,nautre_8,nautre,12
167,nature_10_r_7.jpeg,2,3.774829,Hjalmar,True,nature_10,nature,7
168,art_8.jpeg,5,1.301037,Hjalmar,False,art_8,art,original
169,nature_1_r_7.jpeg,3,1.600187,Hjalmar,True,nature_1,nature,7
170,portrait_7_r_4.jpeg,1,1.049067,Hjalmar,True,portrait_7,portrait,4
171,portrait_3_12.jpeg,4,1.54103,Hjalmar,False,portrait_3,portrait,12
172,art_5_r.jpeg,3,2.265339,Hjalmar,True,art_5,art,original
173,portrait_5_20.jpeg,4,2.264414,Hjalmar,False,portrait_5,portrait,20
174,portrait_6.jpeg,5,2.521808,Hjalmar,False,portrait_6,portrait,original
175,nature_2_20.jpeg,3,1.978221,Hjalmar,False,nature_2,nature,20
176,nature_3_4.jpeg,1,1.037515,Hjalmar,False,nature_3,nature,4
177,nautre_9.jpeg,2,11.408175,Hjalmar,False,nautre_9,nautre,original
178,art_3.jpeg,3,1.98645,Hjalmar,False,art_3,art,original
179,portrait_8_12.jpeg,3,1.91122,Hjalmar,False,portrait_8,portrait,12
180,art_6_r_12.jpeg,4,6.562951,Hjalmar,True,art_6,art,12
181,nature_3_r_12.jpeg,4,1.934383,Hjalmar,True,nature_3,nature,12
182,nautre_8_r_4.jpeg,1,8.29821,Hjalmar,True,nautre_8,nautre,4
183,art_1_4.jpeg,3,2.919422,Hjalmar,False,art_1,art,4
184,nature_1_r_4.jpeg,2,1.39987,Hjalmar,True,nature_1,nature,4
185,portrait_6_r.jpeg,5,2.758405,Hjalmar,True,portrait_6,portrait,original
186,art_10_r_12.jpeg,5,2.431439,Hjalmar,True,art_10,art,12
187,nature_5_12.jpeg,3,2.153687,Hjalmar,False,nature_5,nature,12
188,portrait_2_r_20.jpeg,5,1.358911,Hjalmar,True,portrait_2,portrait,20
189,art_6.jpeg,5,1.849652,Hjalmar,False,art_6,art,original
190,nature_2_r_4.jpeg,1,1.055231,Hjalmar,True,nature_2,nature,4
191,art_5_7.jpeg,2,2.897019,Hjalmar,False,art_5,art,7
192,nature_5_r_20.jpeg,2,1.228732,Hjalmar,True,nature_5,nature,20
193,art_7_r_4.jpeg,1,1.624129,Hjalmar,True,art_7,art,4
194,nature_6_4.jpeg,1,1.099224,Hjalmar,False,nature_6,nature,4
195,art_1_r_12.jpeg,4,2.290755,Hjalmar,True,art_1,art,12
196,nature_1_4.jpeg,2,1.375678,Hjalmar,False,nature_1,nature,4
197,portrait_10_12.jpeg,3,2.187899,Hjalmar,False,portrait_10,portrait,12
198,nautre_9_r_7.jpeg,1,2.91901,Hjalmar,True,nautre_9,nautre,7
199,nature_2_r_12.jpeg,1,0.932179,Hjalmar,True,nature_2,nature,12
200,art_8_r_4.jpeg,1,0.893113,Hjalmar,True,art_8,art,4
201,portrait_10.jpeg,4,1.794378,Hjalmar,False,portrait_10,portrait,original
202,portrait_5_r_4.jpeg,1,1.220924,Hjalmar,True,portrait_5,portrait,4
203,nature_4_20.jpeg,1,0.879347,Hjalmar,False,nature_4,nature,20
204,art_3_r.jpeg,4,1.815046,Hjalmar,True,art_3,art,original
205,portrait_10_r.jpeg,5,6.128032,Hjalmar,True,portrait_10,portrait,original
206,nautre_9_r_12.jpeg,2,2.83164,Hjalmar,True,nautre_9,nautre,12
207,nature_4_r_20.jpeg,3,5.88469,Hjalmar,True,nature_4,nature,20
208,art_3_12.jpeg,2,3.250207,Hjalmar,False,art_3,art,12
209,nature_2_r.jpeg,5,1.584661,Hjalmar,True,nature_2,nature,original
210,art_4_r_4.jpeg,3,4.692583,Hjalmar,True,art_4,art,4
211,portrait_6_r_12.jpeg,2,6.296565,Hjalmar,True,portrait_6,portrait,12
212,art_8_20.jpeg,2,1.521549,Hjalmar,False,art_8,art,20
213,portrait_1_r_20.jpeg,5,2.474659,Hjalmar,True,portrait_1,portrait,20
214,portrait_10_r_7.jpeg,2,1.860969,Hjalmar,True,portrait_10,portrait,7
215,art_1_r_20.jpeg,5,1.691528,Hjalmar,True,art_1,art,20
216,portrait_4_20.jpeg,3,3.09071,Hjalmar,False,portrait_4,portrait,20
217,portrait_1_4.jpeg,1,1.820378,Hjalmar,False,portrait_1,portrait,4
218,art_7_7.jpeg,1,1.593007,Hjalmar,False,art_7,art,7
219,portrait_7_r_20.jpeg,4,1.552938,Hjalmar,True,portrait_7,portrait,20
220,nature_7.jpeg,3,1.415169,Hjalmar,False,nature_7,nature,original
221,art_3_r_20.jpeg,4,1.393007,Hjalmar,True,art_3,art,20
222,art_8_r.jpeg,4,0.867395,Hjalmar,True,art_8,art,original
223,art_10_4.jpeg,1,1.296086,Hjalmar,False,art_10,art,4
224,portrait_1_7.jpeg,2,1.272276,Hjalmar,False,portrait_1,portrait,7
225,portrait_4_7.jpeg,1,2.552032,Hjalmar,False,portrait_4,portrait,7
226,nature_6_20.jpeg,4,4.626474,Hjalmar,False,nature_6,nature,20
227,art_4_r.jpeg,5,1.387414,Hjalmar,True,art_4,art,original
228,nature_10_12.jpeg,4,1.791733,Hjalmar,False,nature_10,nature,12
229,nature_5.jpeg,5,1.520743,Hjalmar,False,nature_5,nature,original
230,art_2_4.jpeg,2,1.955199,Hjalmar,False,art_2,art,4
231,portrait_7_r_7.jpeg,1,2.353357,Hjalmar,True,portrait_7,portrait,7
232,art_6_4.jpeg,2,4.199716,Hjalmar,False,art_6,art,4
233,art_8_12.jpeg,2,1.394812,Hjalmar,False,art_8,art,12
234,nautre_8_20.jpeg,4,1.733186,Hjalmar,False,nautre_8,nautre,20
235,nature_4_12.jpeg,4,1.600236,Hjalmar,False,nature_4,nature,12
236,nature_6.jpeg,5,2.229199,Hjalmar,False,nature_6,nature,original
237,portrait_3.jpeg,5,1.142524,Hjalmar,False,portrait_3,portrait,original
238,portrait_8.jpeg,5,0.914291,Hjalmar,False,portrait_8,portrait,original
239,art_10_r_4.jpeg,1,1.390499,Hjalmar,True,art_10,art,4
240,nautre_8_r_7.jpeg,2,8.227209,Hjalmar,True,nautre_8,nautre,7
241,art_7.jpeg,4,1.111623,Hjalmar,False,art_7,art,original
242,art_6_r_4.jpeg,2,3.184858,Hjalmar,True,art_6,art,4
243,portrait_3_7.jpeg,2,1.445288,Hjalmar,False,portrait_3,portrait,7
244,art_2_r_12.jpeg,5,1.820583,Hjalmar,True,art_2,art,12
245,nature_5_4.jpeg,1,1.196099,Hjalmar,False,nature_5,nature,4
246,nature_7_r_4.jpeg,1,0.966751,Hjalmar,True,nature_7,nature,4
247,portrait_5_r_20.jpeg,4,2.778898,Hjalmar,True,portrait_5,portrait,20
248,nature_3_r_7.jpeg,3,1.919948,Hjalmar,True,nature_3,nature,7
249,portrait_6_r_20.jpeg,5,1.592144,Hjalmar,True,portrait_6,portrait,20
250,portrait_7_r.jpeg,5,3.249739,Hjalmar,True,portrait_7,portrait,original
251,nature_4_r_7.jpeg,2,8.102779,Hjalmar,True,nature_4,nature,7
252,nature_10_r_4.jpeg,1,1.277595,Hjalmar,True,nature_10,nature,4
253,art_8_r_12.jpeg,2,1.309303,Hjalmar,True,art_8,art,12
254,portrait_10_r_4.jpeg,1,0.890257,Hjalmar,True,portrait_10,portrait,4
255,art_2_20.jpeg,4,1.155261,Hjalmar,False,art_2,art,20
256,portrait_5_12.jpeg,4,1.401011,Hjalmar,False,portrait_5,portrait,12
257,portrait_4_r_7.jpeg,2,1.920195,Hjalmar,True,portrait_4,portrait,7
258,portrait_3_r.jpeg,5,1.304547,Hjalmar,True,portrait_3,portrait,original
259,art_9_4.jpeg,2,3.404369,Hjalmar,False,art_9,art,4
260,portrait_8_r.jpeg,5,1.381646,Hjalmar,True,portrait_8,portrait,original
261,art_10.jpeg,5,1.053512,Hjalmar,False,art_10,art,original
262,portrait_1_r_12.jpeg,5,0.758092,Hjalmar,True,portrait_1,portrait,12
263,art_1_20.jpeg,5,2.981935,Hjalmar,False,art_1,art,20
264,art_3_r_12.jpeg,3,1.707303,Hjalmar,True,art_3,art,12
265,portrait_4_r.jpeg,5,1.680411,Hjalmar,True,portrait_4,portrait,original
266,portrait_1_r_7.jpeg,2,1.508813,Hjalmar,True,portrait_1,portrait,7
267,art_10_r_7.jpeg,4,1.60535,Hjalmar,True,art_10,art,7
268,art_5_12.jpeg,2,2.703262,Hjalmar,False,art_5,art,12
269,portrait_9_12.jpeg,2,3.433473,Hjalmar,False,portrait_9,portrait,12
270,art_9_r_20.jpeg,5,2.183808,Hjalmar,True,art_9,art,20
271,portrait_7_12.jpeg,2,1.432931,Hjalmar,False,portrait_7,portrait,12
272,portrait_5_r_12.jpeg,3,4.451864,Hjalmar,True,portrait_5,portrait,12
273,art_5_r_7.jpeg,2,6.120687,Hjalmar,True,art_5,art,7
274,portrait_6_7.jpeg,1,10.051652,Hjalmar,False,portrait_6,portrait,7
275,art_6_r.jpeg,4,1.977243,Hjalmar,True,art_6,art,original
276,portrait_4_4.jpeg,1,1.424487,Hjalmar,False,portrait_4,portrait,4
277,portrait_9.jpeg,5,2.343404,Hjalmar,False,portrait_9,portrait,original
278,nature_6_12.jpeg,3,2.131982,Hjalmar,False,nature_6,nature,12
279,nature_2_12.jpeg,1,2.159717,Hjalmar,False,nature_2,nature,12
280,art_8_7.jpeg,2,1.592381,Hjalmar,False,art_8,art,7
281,nature_10_20.jpeg,4,1.44648,Hjalmar,False,nature_10,nature,20
282,art_2_12.jpeg,5,1.045387,Hjalmar,False,art_2,art,12
283,nature_4.jpeg,3,1.71373,Hjalmar,False,nature_4,nature,original
284,portrait_8_r_4.jpeg,1,13.726036,Hjalmar,True,portrait_8,portrait,4
285,art_9_7.jpeg,1,1.558912,Hjalmar,False,art_9,art,7
286,portrait_7_20.jpeg,4,1.040164,Hjalmar,False,portrait_7,portrait,20
287,nature_5_20.jpeg,5,1.810001,Hjalmar,False,nature_5,nature,20
288,art_6_12.jpeg,3,1.613212,Hjalmar,False,art_6,art,12
289,portrait_8_r_12.jpeg,3,2.833254,Hjalmar,True,portrait_8,portrait,12
290,nautre_8.jpeg,4,2.367042,Hjalmar,False,nautre_8,nautre,original
291,nature_6_r_12.jpeg,3,2.264989,Hjalmar,True,nature_6,nature,12
292,nature_4_r.jpeg,3,1.202588,Hjalmar,True,nature_4,nature,original
293,portrait_5_r_7.jpeg,2,1.551809,Hjalmar,True,portrait_5,portrait,7
294,portrait_1.jpeg,5,1.543688,Hjalmar,False,portrait_1,portrait,original
295,art_4_20.jpeg,5,5.598587,Hjalmar,False,art_4,art,20
296,portrait_9_7.jpeg,2,2.766401,Hjalmar,False,portrait_9,portrait,7
297,nature_6_r_7.jpeg,2,1.033527,Hjalmar,True,nature_6,nature,7
298,nature_7_r_20.jpeg,2,0.909149,Hjalmar,True,nature_7,nature,20
299,nature_4_r_12.jpeg,3,1.435331,Hjalmar,True,nature_4,nature,12
0,nature_3_r.jpeg,5,19.424961,Philipp,True,nature_3,nature,original
1,portrait_9_4.jpeg,2,12.449669,Philipp,False,portrait_9,portrait,4
2,art_6_20.jpeg,5,11.423132,Philipp,False,art_6,art,20
3,art_9_12.jpeg,3,6.118696,Philipp,False,art_9,art,12
4,nature_10_7.jpeg,3,3.432264,Philipp,False,nature_10,nature,7
5,nautre_9_r.jpeg,5,2.520049,Philipp,True,nautre_9,nautre,original
6,art_5.jpeg,3,12.234953,Philipp,False,art_5,art,original
7,nature_2_7.jpeg,1,3.864456,Philipp,False,nature_2,nature,7
8,portrait_4_r_4.jpeg,3,6.827776,Philipp,True,portrait_4,portrait,4
9,nautre_8_7.jpeg,5,3.221323,Philipp,False,nautre_8,nautre,7
10,nature_3.jpeg,5,2.46556,Philipp,False,nature_3,nature,original
11,portrait_8_4.jpeg,3,12.842042,Philipp,False,portrait_8,portrait,4
12,nature_2_r_20.jpeg,4,5.311261,Philipp,True,nature_2,nature,20
13,nautre_9_r_20.jpeg,5,1.26486,Philipp,True,nautre_9,nautre,20
14,art_9_r_7.jpeg,3,4.950939,Philipp,True,art_9,art,7
15,portrait_3_r_12.jpeg,5,1.960222,Philipp,True,portrait_3,portrait,12
16,portrait_1_12.jpeg,5,0.830015,Philipp,False,portrait_1,portrait,12
17,portrait_2_4.jpeg,4,5.007862,Philipp,False,portrait_2,portrait,4
18,portrait_6_r_7.jpeg,3,2.827619,Philipp,True,portrait_6,portrait,7
19,art_3_r_7.jpeg,2,3.134796,Philipp,True,art_3,art,7
20,nature_1_r_20.jpeg,4,2.378586,Philipp,True,nature_1,nature,20
21,nautre_8_r_20.jpeg,5,1.474176,Philipp,True,nautre_8,nautre,20
22,portrait_2_7.jpeg,5,0.979718,Philipp,False,portrait_2,portrait,7
23,portrait_9_r_20.jpeg,5,0.91253,Philipp,True,portrait_9,portrait,20
24,nature_1_r_12.jpeg,5,0.809267,Philipp,True,nature_1,nature,12
25,art_9_20.jpeg,3,2.214608,Philipp,False,art_9,art,20
26,nature_2_4.jpeg,2,6.985289,Philipp,False,nature_2,nature,4
27,portrait_10_7.jpeg,5,1.174635,Philipp,False,portrait_10,portrait,7
28,portrait_1_20.jpeg,5,0.651166,Philipp,False,portrait_1,portrait,20
29,art_7_12.jpeg,3,2.701342,Philipp,False,art_7,art,12
30,portrait_6_12.jpeg,4,1.791446,Philipp,False,portrait_6,portrait,12
31,nature_3_20.jpeg,5,0.758776,Philipp,False,nature_3,nature,20
32,nautre_8_r.jpeg,5,0.635131,Philipp,True,nautre_8,nautre,original
33,nature_5_7.jpeg,3,8.264198,Philipp,False,nature_5,nature,7
34,portrait_2.jpeg,5,1.110962,Philipp,False,portrait_2,portrait,original
35,nature_7_r_7.jpeg,3,2.589498,Philipp,True,nature_7,nature,7
36,portrait_6_4.jpeg,3,3.377193,Philipp,False,portrait_6,portrait,4
37,portrait_8_20.jpeg,5,1.333491,Philipp,False,portrait_8,portrait,20
38,portrait_7_4.jpeg,3,1.700644,Philipp,False,portrait_7,portrait,4
39,art_8_r_7.jpeg,2,4.784121,Philipp,True,art_8,art,7
40,nature_4_4.jpeg,2,2.046793,Philipp,False,nature_4,nature,4
41,art_2_r_20.jpeg,5,4.247804,Philipp,True,art_2,art,20
